mean_abs_cdr_error,week13_mean_actual_cdr,week13_mean_predicted_cdr,interval_coverage,mean_interval_width,median_interval_width,candidate,strength,transition_blend,interval_scale
0.007076599735251965,0.12548319509849176,0.12431436063712195,0.9940828402366864,0.05576966906249697,0.05964208923648204,switch_strength_0.65_blend_0.30_interval_0.90,0.6499999999999999,0.3,0.9
0.007076599735251965,0.12548319509849176,0.12431436063712195,1.0,0.061320385676119936,0.0662689880405356,switch_strength_0.65_blend_0.30_interval_1.00,0.6499999999999999,0.3,1.0
0.007076599735251965,0.12548319509849176,0.12431436063712195,1.0,0.06699875993381565,0.07289588684458914,switch_strength_0.65_blend_0.30_interval_1.10,0.6499999999999999,0.3,1.1
0.007078486253261376,0.12548319509849176,0.12390791524783878,0.9940828402366864,0.055820072880346065,0.05964208923648204,switch_strength_0.55_blend_0.15_interval_0.90,0.5499999999999999,0.15,0.9
0.007078486253261376,0.12548319509849176,0.12390791524783878,1.0,0.0613768419213415,0.06626898804053558,switch_strength_0.55_blend_0.15_interval_1.00,0.5499999999999999,0.15,1.0
0.007078486253261376,0.12548319509849176,0.12390791524783878,1.0,0.06705754760810258,0.07289588684458917,switch_strength_0.55_blend_0.15_interval_1.10,0.5499999999999999,0.15,1.1
0.007176026363673635,0.12548319509849176,0.12470628240199134,0.9940828402366864,0.05572390249220539,0.05964208923648204,switch_strength_0.75_blend_0.45_interval_0.90,0.75,0.45,0.9
0.007176026363673635,0.12548319509849176,0.12470628240199134,1.0,0.06126664622985253,0.06626898804053558,switch_strength_0.75_blend_0.45_interval_1.00,0.75,0.45,1.0
0.007176026363673635,0.12548319509849176,0.12470628240199134,1.0,0.06694245847799933,0.07289588684458917,switch_strength_0.75_blend_0.45_interval_1.10,0.75,0.45,1.1
0.007178325080721504,0.12548319509849176,0.12348694623414175,0.9940828402366864,0.05587511394575269,0.05964208923648204,switch_strength_0.45_blend_0.00_interval_0.90,0.44999999999999996,0.0,0.9
0.007178325080721504,0.12548319509849176,0.12348694623414175,1.0,0.06143581116762181,0.0662689880405356,switch_strength_0.45_blend_0.00_interval_1.00,0.44999999999999996,0.0,1.0
0.007178325080721504,0.12548319509849176,0.12348694623414175,1.0,0.06711805612183988,0.07289588684458914,switch_strength_0.45_blend_0.00_interval_1.10,0.44999999999999996,0.0,1.1
0.007211318773070933,0.12548319509849176,0.12409116795891134,0.9940828402366864,0.0558012471868131,0.05964208923648204,switch_strength_0.60_blend_0.30_interval_0.90,0.6,0.3,0.9
0.007211318773070933,0.12548319509849176,0.12409116795891134,1.0,0.061352349397292685,0.0662689880405356,switch_strength_0.60_blend_0.30_interval_1.00,0.6,0.3,1.0
0.007211318773070933,0.12548319509849176,0.12409116795891134,1.0,0.06703157232135618,0.07289588684458914,switch_strength_0.60_blend_0.30_interval_1.10,0.6,0.3,1.1
0.007238056827115212,0.12548319509849176,0.12368109166352477,0.9940828402366864,0.05585281031655159,0.05964208923648204,switch_strength_0.50_blend_0.15_interval_0.90,0.5,0.15,0.9
0.007238056827115212,0.12548319509849176,0.12368109166352477,1.0,0.061409484842252796,0.06626898804053558,switch_strength_0.50_blend_0.15_interval_1.00,0.5,0.15,1.0
0.007238056827115212,0.12548319509849176,0.12368109166352477,1.0,0.06709098155026078,0.07289588684458917,switch_strength_0.50_blend_0.15_interval_1.10,0.5,0.15,1.1
0.007283230945065815,0.12548319509849176,0.12448672062988424,0.9940828402366864,0.05575432130463216,0.05964208923648204,switch_strength_0.70_blend_0.45_interval_0.90,0.7,0.45,0.9
0.007283230945065815,0.12548319509849176,0.12448672062988424,1.0,0.06129793075128674,0.06626898804053558,switch_strength_0.70_blend_0.45_interval_1.00,0.7,0.45,1.0
0.007283230945065815,0.12548319509849176,0.12448672062988424,1.0,0.0669746493109222,0.07289588684458917,switch_strength_0.70_blend_0.45_interval_1.10,0.7,0.45,1.1
0.00734652242245282,0.12548319509849176,0.1238679752807008,0.9881656804733728,0.05583282531112925,0.05964208923648204,switch_strength_0.55_blend_0.30_interval_0.90,0.5499999999999999,0.3,0.9
0.00734652242245282,0.12548319509849176,0.1238679752807008,1.0,0.06138431311846545,0.0662689880405356,switch_strength_0.55_blend_0.30_interval_1.00,0.5499999999999999,0.3,1.0
0.00734652242245282,0.12548319509849176,0.1238679752807008,1.0,0.06706438470889671,0.07289588684458914,switch_strength_0.55_blend_0.30_interval_1.10,0.5499999999999999,0.3,1.1
0.007363778125463531,0.12548319509849176,0.1232564917437243,0.9881656804733728,0.05590876714226003,0.05964208923648204,switch_strength_0.40_blend_0.00_interval_0.90,0.39999999999999997,0.0,0.9
0.007363778125463531,0.12548319509849176,0.1232564917437243,1.0,0.0614685319534547,0.0662689880405356,switch_strength_0.40_blend_0.00_interval_1.00,0.39999999999999997,0.0,1.0
0.007363778125463531,0.12548319509849176,0.1232564917437243,1.0,0.06715151028379875,0.07289588684458914,switch_strength_0.40_blend_0.00_interval_1.10,0.39999999999999997,0.0,1.1
0.007392885141824389,0.12548319509849176,0.12426715885777709,0.9881656804733728,0.05578474011705891,0.05964208923648204,switch_strength_0.65_blend_0.45_interval_0.90,0.6499999999999999,0.45,0.9
0.007392885141824389,0.12548319509849176,0.12426715885777709,1.0,0.06132921527272096,0.06626898804053558,switch_strength_0.65_blend_0.45_interval_1.00,0.6499999999999999,0.45,1.0
0.007392885141824389,0.12548319509849176,0.12426715885777709,1.0,0.06700684014384509,0.07289588684458917,switch_strength_0.65_blend_0.45_interval_1.10,0.6499999999999999,0.45,1.1
0.00739782199524972,0.12548319509849176,0.12345426807921073,0.9881656804733728,0.055885547752757114,0.05964208923648204,switch_strength_0.45_blend_0.15_interval_0.90,0.44999999999999996,0.15,0.9
0.00739782199524972,0.12548319509849176,0.12345426807921073,1.0,0.061442105898527194,0.06626898804053558,switch_strength_0.45_blend_0.15_interval_1.00,0.44999999999999996,0.15,1.0
0.00739782199524972,0.12548319509849176,0.12345426807921073,1.0,0.06712383204665724,0.07289588684458917,switch_strength_0.45_blend_0.15_interval_1.10,0.44999999999999996,0.15,1.1
0.0074819052739501495,0.12548319509849176,0.12364478260249025,0.9881656804733728,0.055864403435445395,0.05964208923648204,switch_strength_0.50_blend_0.30_interval_0.90,0.5,0.3,0.9
0.0074819052739501495,0.12548319509849176,0.12364478260249025,1.0,0.06141627683963821,0.0662689880405356,switch_strength_0.50_blend_0.30_interval_1.00,0.5,0.3,1.0
0.0074819052739501495,0.12548319509849176,0.12364478260249025,1.0,0.06709719709643724,0.07289588684458914,switch_strength_0.50_blend_0.30_interval_1.10,0.5,0.3,1.1
0.007504434728029171,0.12548319509849176,0.12404759708566998,0.9881656804733728,0.05581515892948568,0.05964208923648204,switch_strength_0.60_blend_0.45_interval_0.90,0.6,0.45,0.9
0.007504434728029171,0.12548319509849176,0.12404759708566998,1.0,0.061360414199302535,0.06626898804053558,switch_strength_0.60_blend_0.45_interval_1.00,0.6,0.45,1.0
0.007504434728029171,0.12548319509849176,0.12404759708566998,1.0,0.06703903097676797,0.07289588684458917,switch_strength_0.60_blend_0.45_interval_1.10,0.6,0.45,1.1
0.007556089277280246,0.12548319509849176,0.12302603725330681,0.9881656804733728,0.055942062555537964,0.05964208923648204,switch_strength_0.35_blend_0.00_interval_0.90,0.35,0.0,0.9
0.007556089277280246,0.12548319509849176,0.12302603725330681,1.0,0.061501252739287575,0.0662689880405356,switch_strength_0.35_blend_0.00_interval_1.00,0.35,0.0,1.0
0.007556089277280246,0.12548319509849176,0.12302603725330681,1.0,0.06718446529062713,0.07289588684458914,switch_strength_0.35_blend_0.00_interval_1.10,0.35,0.0,1.1
0.007565572319465475,0.12548319509849176,0.1232274444948967,0.9881656804733728,0.05591820335582708,0.05964208923648204,switch_strength_0.40_blend_0.15_interval_0.90,0.39999999999999997,0.15,0.9
0.007565572319465475,0.12548319509849176,0.1232274444948967,1.0,0.06147412726981503,0.06626898804053558,switch_strength_0.40_blend_0.15_interval_1.00,0.39999999999999997,0.15,1.0
0.007565572319465475,0.12548319509849176,0.1232274444948967,1.0,0.06715644543414419,0.07289588684458917,switch_strength_0.40_blend_0.15_interval_1.10,0.39999999999999997,0.15,1.1
0.007623416155137796,0.12548319509849176,0.12382803531356286,0.9881656804733728,0.055845577741912435,0.05964208923648204,switch_strength_0.55_blend_0.45_interval_0.90,0.5499999999999999,0.45,0.9
0.007623416155137796,0.12548319509849176,0.12382803531356286,1.0,0.06139159615433208,0.06626898804053558,switch_strength_0.55_blend_0.45_interval_1.00,0.5499999999999999,0.45,1.0
0.007623416155137796,0.12548319509849176,0.12382803531356286,1.0,0.06707122180969084,0.07289588684458917,switch_strength_0.55_blend_0.45_interval_1.10,0.5499999999999999,0.45,1.1
0.007627984720888092,0.12548319509849176,0.12342158992427966,0.9881656804733728,0.05589598155976154,0.05964208923648204,switch_strength_0.45_blend_0.30_interval_0.90,0.44999999999999996,0.3,0.9
0.007627984720888092,0.12548319509849176,0.12342158992427966,1.0,0.06144824056081096,0.0662689880405356,switch_strength_0.45_blend_0.30_interval_1.00,0.44999999999999996,0.3,1.0
0.007627984720888092,0.12548319509849176,0.12342158992427966,1.0,0.06712942562538535,0.07289588684458914,switch_strength_0.45_blend_0.30_interval_1.10,0.44999999999999996,0.3,1.1
0.007745596538063094,0.12548319509849176,0.12300062091058266,0.9881656804733728,0.05595031924240914,0.05964208923648204,switch_strength_0.35_blend_0.15_interval_0.90,0.35,0.15,0.9
0.007745596538063094,0.12548319509849176,0.12300062091058266,1.0,0.06150614864110288,0.06626898804053558,switch_strength_0.35_blend_0.15_interval_1.00,0.35,0.15,1.0
0.007745596538063094,0.12548319509849176,0.12300062091058266,1.0,0.06718796545766138,0.07289588684458917,switch_strength_0.35_blend_0.15_interval_1.10,0.35,0.15,1.1
0.00774667728698709,0.12548319509849176,0.12360847354145574,0.9881656804733728,0.0558759965543392,0.05964208923648204,switch_strength_0.50_blend_0.45_interval_0.90,0.5,0.45,0.9
0.00774667728698709,0.12548319509849176,0.12360847354145574,1.0,0.06142277810936167,0.06626898804053558,switch_strength_0.50_blend_0.45_interval_1.00,0.5,0.45,1.0
0.00774667728698709,0.12548319509849176,0.12360847354145574,1.0,0.06710296346435876,0.07289588684458917,switch_strength_0.50_blend_0.45_interval_1.10,0.5,0.45,1.1
0.007766343633173611,0.12548319509849176,0.12279558276288934,0.9881656804733728,0.05597535796881591,0.05964208923648204,switch_strength_0.30_blend_0.00_interval_0.90,0.3,0.0,0.9
0.007766343633173611,0.12548319509849176,0.12279558276288934,1.0,0.06153397352512045,0.06626898804053558,switch_strength_0.30_blend_0.00_interval_1.00,0.3,0.0,1.0
0.007766343633173611,0.12548319509849176,0.12279558276288934,1.0,0.06721648533800634,0.07289588684458917,switch_strength_0.30_blend_0.00_interval_1.10,0.3,0.0,1.1
0.007783416371410982,0.12548319509849176,0.1231983972460691,0.9881656804733728,0.05592755968407767,0.05964208923648204,switch_strength_0.40_blend_0.30_interval_0.90,0.39999999999999997,0.3,0.9
0.007783416371410982,0.12548319509849176,0.1231983972460691,1.0,0.06147972258617539,0.0662689880405356,switch_strength_0.40_blend_0.30_interval_1.00,0.39999999999999997,0.3,1.0
0.007783416371410982,0.12548319509849176,0.1231983972460691,1.0,0.06716044562504049,0.07289588684458914,switch_strength_0.40_blend_0.30_interval_1.10,0.39999999999999997,0.3,1.1
0.007883982554021327,0.12548319509849176,0.1233889117693486,0.9881656804733728,0.055906415366765966,0.05964208923648204,switch_strength_0.45_blend_0.45_interval_0.90,0.44999999999999996,0.45,0.9
0.007883982554021327,0.12548319509849176,0.1233889117693486,1.0,0.061453960064391244,0.06626898804053558,switch_strength_0.45_blend_0.45_interval_1.00,0.44999999999999996,0.45,1.0
0.007883982554021327,0.12548319509849176,0.1233889117693486,1.0,0.06713392584014366,0.07289588684458917,switch_strength_0.45_blend_0.45_interval_1.10,0.44999999999999996,0.45,1.1
0.007948014748754915,0.12548319509849176,0.12277379732626865,0.9881656804733728,0.055981401642287314,0.05964208923648204,switch_strength_0.30_blend_0.15_interval_0.90,0.3,0.15,0.9
0.007948014748754915,0.12548319509849176,0.12277379732626865,1.0,0.061538170012390724,0.06626898804053558,switch_strength_0.30_blend_0.15_interval_1.00,0.3,0.15,1.0
0.007948014748754915,0.12548319509849176,0.12277379732626865,1.0,0.06721948548117856,0.07289588684458917,switch_strength_0.30_blend_0.15_interval_1.10,0.3,0.15,1.1
0.007957548324594962,0.12548319509849176,0.1229752045678585,0.9881656804733728,0.05595801095636759,0.05964208923648204,switch_strength_0.35_blend_0.30_interval_0.90,0.35,0.3,0.9
0.007957548324594962,0.12548319509849176,0.1229752045678585,1.0,0.061511044542918177,0.0662689880405356,switch_strength_0.35_blend_0.30_interval_1.00,0.35,0.3,1.0
0.007957548324594962,0.12548319509849176,0.1229752045678585,1.0,0.06719146562469562,0.07289588684458914,switch_strength_0.35_blend_0.30_interval_1.10,0.35,0.3,1.1
0.00800109719747757,0.12548319509849176,0.12256512827247187,0.9881656804733728,0.05600488504046378,0.05964208923648204,switch_strength_0.25_blend_0.00_interval_0.90,0.25,0.0,0.9
0.00800109719747757,0.12548319509849176,0.12256512827247187,1.0,0.06156669431095334,0.06626898804053558,switch_strength_0.25_blend_0.00_interval_1.00,0.25,0.0,1.0
0.00800109719747757,0.12548319509849176,0.12256512827247187,1.0,0.06724850538538556,0.07289588684458917,switch_strength_0.25_blend_0.00_interval_1.10,0.25,0.0,1.1
0.008029697924997711,0.12548319509849176,0.1231693499972415,0.9881656804733728,0.05593612554941874,0.05964208923648204,switch_strength_0.40_blend_0.45_interval_0.90,0.39999999999999997,0.45,0.9
0.008029697924997711,0.12548319509849176,0.1231693499972415,1.0,0.06148482204206447,0.06626898804053558,switch_strength_0.40_blend_0.45_interval_1.00,0.39999999999999997,0.45,1.0
0.008029697924997711,0.12548319509849176,0.1231693499972415,1.0,0.06716444581593677,0.07289588684458917,switch_strength_0.40_blend_0.45_interval_1.10,0.39999999999999997,0.45,1.1
0.00813586282244302,0.12548319509849176,0.12275201188964793,0.9881656804733728,0.05598680528458536,0.05964208923648204,switch_strength_0.30_blend_0.30_interval_0.90,0.3,0.3,0.9
0.00813586282244302,0.12548319509849176,0.12275201188964793,1.0,0.06154236649966097,0.0662689880405356,switch_strength_0.30_blend_0.30_interval_1.00,0.3,0.3,1.0
0.00813586282244302,0.12548319509849176,0.12275201188964793,1.0,0.06722248562435078,0.07289588684458914,switch_strength_0.30_blend_0.30_interval_1.10,0.3,0.3,1.1
0.008158927945452305,0.12548319509849176,0.12254697374195464,0.9881656804733728,0.056008872758984404,0.05964208923648204,switch_strength_0.25_blend_0.15_interval_0.90,0.25,0.15,0.9
0.008158927945452305,0.12548319509849176,0.12254697374195464,1.0,0.061570191383678564,0.06626898804053558,switch_strength_0.25_blend_0.15_interval_1.00,0.25,0.15,1.0
0.008158927945452305,0.12548319509849176,0.12254697374195464,1.0,0.06725100550469575,0.07289588684458917,switch_strength_0.25_blend_0.15_interval_1.10,0.25,0.15,1.1
0.00817670441056442,0.12548319509849176,0.12294978822513437,0.9881656804733728,0.05596464604502072,0.05964208923648204,switch_strength_0.35_blend_0.45_interval_0.90,0.35,0.45,0.9
0.00817670441056442,0.12548319509849176,0.12294978822513437,1.0,0.06151534201785756,0.06626898804053558,switch_strength_0.35_blend_0.45_interval_1.00,0.35,0.45,1.0
0.00817670441056442,0.12548319509849176,0.12294978822513437,1.0,0.06719496579172987,0.07289588684458917,switch_strength_0.35_blend_0.45_interval_1.10,0.35,0.45,1.1
0.008246979000990853,0.12548319509849176,0.12233467378205438,0.9881656804733728,0.05603191170039928,0.05964208923648204,switch_strength_0.20_blend_0.00_interval_0.90,0.19999999999999998,0.0,0.9
0.008246979000990853,0.12548319509849176,0.12233467378205438,1.0,0.06159941220511697,0.06626898804053558,switch_strength_0.20_blend_0.00_interval_1.00,0.19999999999999998,0.0,1.0
0.008246979000990853,0.12548319509849176,0.12233467378205438,1.0,0.06728052543276478,0.07289588684458917,switch_strength_0.20_blend_0.00_interval_1.10,0.19999999999999998,0.0,1.1
0.00831686999266315,0.12548319509849176,0.12252881921143738,0.9881656804733728,0.056012860477505,0.05964208923648204,switch_strength_0.25_blend_0.30_interval_0.90,0.25,0.3,0.9
0.00831686999266315,0.12548319509849176,0.12252881921143738,1.0,0.061573688456403784,0.0662689880405356,switch_strength_0.25_blend_0.30_interval_1.00,0.25,0.3,1.0
0.00831686999266315,0.12548319509849176,0.12252881921143738,1.0,0.06725350562400591,0.07289588684458914,switch_strength_0.25_blend_0.30_interval_1.10,0.25,0.3,1.1
0.008323710896131127,0.12548319509849176,0.12273022645302724,0.9881656804733728,0.0559918188258193,0.05964208923648204,switch_strength_0.30_blend_0.45_interval_0.90,0.3,0.45,0.9
0.008323710896131127,0.12548319509849176,0.12273022645302724,1.0,0.06154586199365068,0.0662689880405356,switch_strength_0.30_blend_0.45_interval_1.00,0.3,0.45,1.0
0.008323710896131127,0.12548319509849176,0.12273022645302724,1.0,0.06722548576752298,0.07289588684458914,switch_strength_0.30_blend_0.45_interval_1.10,0.3,0.45,1.1
