week_start,rows,train_rows,validation_rows,test_rows,observed_revenue_trend_3mo_mean,observed_revenue_trend_3mo_missing,observed_monthly_revenue_avg_3mo_mean,observed_monthly_revenue_avg_3mo_missing,observed_revenue_volatility_mean,observed_revenue_volatility_missing,observed_cash_balance_p10_mean,observed_cash_balance_p10_missing,requested_amount_mean,requested_amount_missing,requested_amount_to_observed_revenue_mean,requested_amount_to_observed_revenue_missing,existing_debt_obligations_mean,existing_debt_obligations_missing,aggregate_credit_utilization_mean,aggregate_credit_utilization_missing,invoice_payment_delinquency_rate_mean,invoice_payment_delinquency_rate_missing,multi_lender_inquiry_count_30d_mean,multi_lender_inquiry_count_30d_missing,has_linked_bank_feed_mean,has_linked_bank_feed_missing,regime,regime_prob_0,regime_prob_1
2024-03-11,1109,1109,0,0,0.9895485891848534,0.3390441839495041,143527.31742805557,0.3390441839495041,0.9586230089220675,0.3390441839495041,420.87528884346744,0.3390441839495041,23015.455359948493,0.0,0.016659076158065594,0.0,10544.014678435367,0.0,0.5273537025500593,0.0,0.21418774966608808,0.0,0.4643823264201984,0.0,0.6609558160504959,0.0,0,1.0,0.0
2024-03-18,1153,1153,0,0,0.9834297079369125,0.3443191673894189,154134.50919087982,0.3443191673894189,0.9856351771029123,0.3443191673894189,569.0860495878594,0.3443191673894189,23111.241588931793,0.0,0.01629072206075825,0.0,10020.089672936112,0.0,0.5023832745227116,0.0,0.2050634141053565,0.0,0.41283607979184733,0.0,0.6556808326105811,0.0,0,1.0,0.0
2024-03-25,1189,1189,0,0,1.0146143537879022,0.3456686291000841,146173.7313636086,0.3456686291000841,0.9750606101793245,0.3456686291000841,481.6386498739948,0.3456686291000841,23112.679480007446,0.0,0.01653236113261013,0.0,10431.666330103562,0.0,0.5179333512286758,0.0,0.21265661194921323,0.0,0.4348191757779647,0.0,0.6543313708999159,0.0,0,1.0,0.0
2024-04-01,1115,1115,0,0,0.9891373972793516,0.33542600896860986,148617.48750538312,0.33542600896860986,1.005597759277408,0.33542600896860986,528.1932600253939,0.33542600896860986,23204.031979348638,0.0,0.01640246107578668,0.0,10151.590285447872,0.0,0.509645742616161,0.0,0.21196430670699093,0.0,0.45739910313901344,0.0,0.6645739910313901,0.0,0,1.0,0.0
2024-04-08,1112,1112,0,0,0.9934451982741223,0.3345323741007194,150882.03067635337,0.3345323741007194,1.0009026057965669,0.3345323741007194,466.5324160422038,0.3345323741007194,22970.546965143123,0.0,0.016569269790153687,0.0,10226.328971763942,0.0,0.5091583678028273,0.0,0.20771402660583524,0.0,0.42356115107913667,0.0,0.6654676258992805,0.0,0,1.0,0.0
2024-04-15,1115,1115,0,0,0.9845497215541756,0.3695067264573991,148216.3724525078,0.3695067264573991,1.0109626420734739,0.3695067264573991,499.6506753030889,0.3695067264573991,22916.78655820103,0.0,0.0164788246832641,0.0,10363.435063858906,0.0,0.5110697899935962,0.0,0.2092523458304852,0.0,0.45829596412556056,0.0,0.6304932735426009,0.0,0,1.0,0.0
2024-04-22,1120,1120,0,0,1.0069656779174208,0.35714285714285715,148510.80935681637,0.35714285714285715,0.9980509655379125,0.35714285714285715,416.0268728825921,0.35714285714285715,23241.625463356653,0.0,0.016747600346092496,0.0,10409.679702430682,0.0,0.5243139522224893,0.0,0.21648421249340766,0.0,0.46964285714285714,0.0,0.6428571428571429,0.0,0,1.0,0.0
2024-04-29,1110,1110,0,0,0.9892472196084438,0.34054054054054056,145027.13002233757,0.34054054054054056,0.9839044181611083,0.34054054054054056,582.480138051899,0.34054054054054056,22900.310100280964,0.0,0.01646047346865224,0.0,10570.931356326753,0.0,0.5139260698056133,0.0,0.2053052914527636,0.0,0.4774774774774775,0.0,0.6594594594594595,0.0,0,1.0,0.0
2024-05-06,1185,1185,0,0,0.9997869192489878,0.3628691983122363,148933.84029922888,0.3628691983122363,0.9551027105972838,0.3628691983122363,587.7756538100358,0.3628691983122363,22938.929801803188,0.0,0.016201748233733843,0.0,10275.81097518353,0.0,0.5027617192335185,0.0,0.20433889164745073,0.0,0.44978902953586497,0.0,0.6371308016877637,0.0,0,1.0,0.0
2024-05-13,1108,1108,0,0,0.9896249162463849,0.351985559566787,150010.83757957458,0.351985559566787,0.9343662104623138,0.351985559566787,528.8988924056541,0.351985559566787,22981.485204058466,0.0,0.016606653683757053,0.0,10510.770269180726,0.0,0.5186045006372505,0.0,0.21136613735106477,0.0,0.44765342960288806,0.0,0.648014440433213,0.0,0,1.0,0.0
2024-05-20,1075,1075,0,0,1.013182776846779,0.3311627906976744,147478.10851466967,0.3311627906976744,0.9896765593919445,0.3311627906976744,539.9569359646447,0.3311627906976744,22959.24990634965,0.0,0.016773835025933728,0.0,10171.705611427295,0.0,0.5132183898413115,0.0,0.21253734851126183,0.0,0.45488372093023255,0.0,0.6688372093023256,0.0,0,1.0,0.0
2024-05-27,1134,1134,0,0,0.9976716440532047,0.3412698412698413,138621.2554065269,0.3412698412698413,0.9992075363541609,0.3412698412698413,226.28958519342174,0.3412698412698413,22879.23510619646,0.0,0.017123549741733586,0.0,10519.68324447396,0.0,0.5287985858942182,0.0,0.21844993921469905,0.0,0.4426807760141093,0.0,0.6587301587301587,0.0,0,1.0,0.0
2024-06-03,1197,1197,0,0,0.9885033740528407,0.3341687552213868,142383.6610373079,0.3341687552213868,0.9855532313869888,0.3341687552213868,558.9341004842154,0.3341687552213868,22567.43484822079,0.0,0.01661697614939491,0.0,10316.647898218707,0.0,0.5009245430794191,0.0,0.2046503819651088,0.0,0.46950710108604843,0.0,0.6658312447786132,0.0,0,1.0,0.0
2024-06-10,1075,1075,0,0,1.011386131967304,0.34511627906976744,141429.7805108954,0.34511627906976744,0.9999055771432123,0.34511627906976744,737.9542422662906,0.34511627906976744,22295.311679606017,0.0,0.017022683071452428,0.0,10861.9295955633,0.0,0.5111290663685788,0.0,0.20070755614589433,0.0,0.4511627906976744,0.0,0.6548837209302325,0.0,0,1.0,0.0
2024-06-17,1145,1145,0,0,0.9878845450056634,0.3737991266375546,145234.7266882712,0.3737991266375546,0.9937708775366638,0.3737991266375546,619.6951371558721,0.3737991266375546,22574.404918191038,0.0,0.01706490295871385,0.0,10751.398436807947,0.0,0.5148324171163068,0.0,0.20562053762674384,0.0,0.45938864628820963,0.0,0.6262008733624455,0.0,0,1.0,0.0
2024-06-24,1126,1126,0,0,0.9865843990208274,0.35257548845470693,139676.83281107259,0.35257548845470693,0.9860589521828723,0.35257548845470693,691.4138215905913,0.35257548845470693,22013.851859811573,0.0,0.017101958418920003,0.0,10748.990433345909,0.0,0.5072824663737632,0.0,0.20119235429197813,0.0,0.4404973357015986,0.0,0.6474245115452931,0.0,0,1.0,0.0
2024-07-01,1112,1112,0,0,0.9839350461601489,0.3471223021582734,133718.2682131658,0.3471223021582734,0.9691405656946311,0.3471223021582734,644.0006281436546,0.3471223021582734,22090.751608989776,0.0,0.017475343104943638,0.0,10837.622276643466,0.0,0.51067351331981,0.0,0.20459125870412276,0.0,0.4550359712230216,0.0,0.6528776978417267,0.0,0,1.0,0.0
2024-07-08,1080,1080,0,0,0.9919536363365902,0.36018518518518516,138937.05791799055,0.36018518518518516,0.9932632907540601,0.36018518518518516,819.613582617099,0.36018518518518516,22053.8097783837,0.0,0.01686489020121715,0.0,10706.186972088153,0.0,0.5100599766613949,0.0,0.19867824838685147,0.0,0.4898148148148148,0.0,0.6398148148148148,0.0,0,1.0,0.0
2024-07-15,1180,1180,0,0,0.9710003655626865,0.3516949152542373,133374.33226566584,0.3516949152542373,0.9772503574804955,0.3516949152542373,737.0056748216385,0.3516949152542373,21752.09420068315,0.0,0.017378100685510555,0.0,10879.75552530347,0.0,0.5049218819938999,0.0,0.1975561502764429,0.0,0.4406779661016949,0.0,0.6483050847457628,0.0,0,1.0,0.0
2024-07-22,1125,1125,0,0,1.0079366381141004,0.3413333333333333,139234.6271827634,0.3413333333333333,0.9861659061468177,0.3413333333333333,806.1410585259941,0.3413333333333333,21634.26409038452,0.0,0.01722095115641271,0.0,10700.209118962295,0.0,0.5011602918362805,0.0,0.194533698468423,0.0,0.4311111111111111,0.0,0.6586666666666666,0.0,0,1.0,0.0
2024-07-29,1139,1139,0,0,0.9882627287912275,0.3520632133450395,133647.40411885915,0.3520632133450395,0.9942654886767781,0.3520632133450395,901.8536840707984,0.3520632133450395,21309.960239225504,0.0,0.017125826665357825,0.0,10873.886065760646,0.0,0.5015684883118905,0.0,0.19038612809933161,0.0,0.45741878841088673,0.0,0.6479367866549605,0.0,0,1.0,0.0
2024-08-05,1107,1107,0,0,0.6465272145403902,0.3405600722673893,135532.762920822,0.3405600722673893,1.0073827087969418,0.3405600722673893,720.892078911507,0.3405600722673893,21775.49671592608,0.0,0.01697546966405773,0.0,10621.43172282637,0.0,0.4994413481250358,0.0,0.19478535371559705,0.0,0.44354110207768743,0.0,0.6594399277326106,0.0,0,1.0,0.0
2024-08-12,1180,1180,0,0,0.24955605172078965,0.36610169491525424,154129.06137736334,0.36610169491525424,1.123625742470288,0.36610169491525424,575.4396557243442,0.36610169491525424,22743.409050388967,0.0,0.016346621041076863,0.0,10312.647337803302,0.0,0.5046322315876194,0.0,0.20494244197431252,0.0,0.47372881355932206,0.0,0.6338983050847458,0.0,0,1.0,0.0
2024-08-19,1134,1134,0,0,-0.09464157421081087,0.3421516754850088,168513.74617404537,0.3421516754850088,1.1696315927071126,0.3421516754850088,555.26215999436,0.3421516754850088,23414.58399260686,0.0,0.014980597143881344,0.0,10099.699743139356,0.0,0.4967040883923418,0.0,0.20341483505071087,0.0,0.4470899470899471,0.0,0.6578483245149912,0.0,0,1.0,5.466219299801307e-148
2024-08-26,1148,1148,0,0,-0.4818508024783173,0.34146341463414637,185484.30228006493,0.34146341463414637,1.2272495581942666,0.34146341463414637,674.4839408793575,0.34146341463414637,24102.186649867454,0.0,0.014116568686833107,0.0,9518.19390937623,0.0,0.4813969831435312,0.0,0.203106147549314,0.0,0.42247386759581884,0.0,0.6585365853658537,0.0,0,1.0,6.551021524862495e-22
2024-09-02,1200,1200,0,0,-0.454316983930709,0.3458333333333333,174738.16558014337,0.3458333333333333,1.2552424246867757,0.3458333333333333,823.5161357993711,0.3458333333333333,23805.117505903665,0.0,0.014449026985443687,0.0,9269.918116598334,0.0,0.47925906167164944,0.0,0.20310317959828997,0.0,0.4191666666666667,0.0,0.6541666666666667,0.0,0,1.0,6.941439621565657e-16
2024-09-09,1184,1184,0,0,-0.45122323835760086,0.3657094594594595,180868.99784996742,0.3657094594594595,1.2548760652734177,0.3657094594594595,739.8319627217955,0.3657094594594595,23984.85789388901,0.0,0.014296011787555997,0.0,9603.605149770616,0.0,0.48726698881201186,0.0,0.2042962713831719,0.0,0.44763513513513514,0.0,0.6342905405405406,0.0,0,0.9999999999998295,1.7059455059966054e-13
2024-09-16,1147,1147,0,0,-0.47597841757875703,0.3365300784655623,173473.95347018284,0.3365300784655623,1.2524163157214736,0.3365300784655623,432.7883114543457,0.3365300784655623,24003.560866915686,0.0,0.014648057261980056,0.0,9633.872945924664,0.0,0.4905348349167748,0.0,0.2087407519289961,0.0,0.4524847428073234,0.0,0.6634699215344376,0.0,0,1.0,6.512242856408208e-16
2024-09-23,1172,1172,0,0,-0.4367632920713285,0.3447098976109215,174563.18390550237,0.3447098976109215,1.2132368476013544,0.3447098976109215,678.1830336536287,0.3447098976109215,23682.462045334134,0.0,0.014275718141908533,0.0,9491.07074660423,0.0,0.47816672476034394,0.0,0.20175971895898157,0.0,0.4189419795221843,0.0,0.6552901023890785,0.0,0,1.0,3.533920161293914e-21
2024-09-30,1153,1153,0,0,-0.46211288610296825,0.32784041630529054,174109.9069815501,0.32784041630529054,1.2195736469359135,0.32784041630529054,461.41800115675846,0.32784041630529054,23840.833046708816,0.0,0.014565539820348293,0.0,9572.534447031932,0.0,0.4906472318035524,0.0,0.20592468010949272,0.0,0.4440589765828274,0.0,0.6721595836947094,0.0,0,1.0,3.477609617388727e-17
2024-10-07,1154,1154,0,0,-0.4891774039067058,0.3344887348353553,176729.09138363952,0.3344887348353553,1.2704364114432127,0.3344887348353553,742.7774806148115,0.3344887348353553,23808.950920599902,0.0,0.014113399625420865,0.0,9532.793036203682,0.0,0.4778092485816039,0.0,0.196456684442968,0.0,0.42634315424610053,0.0,0.6655112651646448,0.0,0,1.0,9.372381931881762e-16
2024-10-14,1150,1150,0,0,-0.4598388794576341,0.3556521739130435,173621.03243011716,0.3556521739130435,1.2611375843919745,0.3556521739130435,642.4777781186222,0.3556521739130435,23715.245528344545,0.0,0.014410131038569349,0.0,9591.3720228751,0.0,0.4863030067494972,0.0,0.20466515945924205,0.0,0.47304347826086957,0.0,0.6443478260869565,0.0,0,0.9999999999986144,1.3876936837501268e-12
2024-10-21,1105,1105,0,0,-0.4372813668325641,0.34660633484162895,172865.41960037738,0.34660633484162895,1.1931970296474639,0.34660633484162895,746.6085075770538,0.34660633484162895,23721.032726534057,0.0,0.014141572116258124,0.0,9622.926473378002,0.0,0.4852725463279525,0.0,0.20103726012275172,0.0,0.4416289592760181,0.0,0.653393665158371,0.0,0,1.0,3.453288612118473e-24
2024-10-28,1132,1132,0,0,-0.45391034608306613,0.32685512367491165,181165.18677704834,0.32685512367491165,1.2471170008127412,0.32685512367491165,660.2754404541519,0.32685512367491165,23906.961427079772,0.0,0.014008358144387452,0.0,9481.25996872481,0.0,0.48188367202645943,0.0,0.20067239084613217,0.0,0.4010600706713781,0.0,0.6731448763250883,0.0,0,1.0,2.006342082393933e-28
2024-11-04,1120,1120,0,0,-0.4503577277636428,0.35535714285714287,181217.15049918313,0.35535714285714287,1.1973010777367599,0.35535714285714287,696.8576693617407,0.35535714285714287,23844.927067916036,0.0,0.014280031975394377,0.0,9763.818404070647,0.0,0.4850422927854004,0.0,0.20042065687010746,0.0,0.44285714285714284,0.0,0.6446428571428572,0.0,0,1.0,6.355251788717643e-25
2024-11-11,1091,1091,0,0,-0.44764655629661215,0.3464711274060495,184312.7190009992,0.3464711274060495,1.2310991178560347,0.3464711274060495,734.3027838940665,0.3464711274060495,24131.920398288366,0.0,0.014073046523524091,0.0,9349.242965902398,0.0,0.4842388821898427,0.0,0.20093260635393742,0.0,0.44912923923006415,0.0,0.6535288725939505,0.0,0,0.999999999304066,6.959338070462885e-10
2024-11-18,1109,1109,0,0,-0.4136045077664155,0.34265103697024346,184008.06598384585,0.34265103697024346,1.1924140046098604,0.34265103697024346,764.8827806534217,0.34265103697024346,23886.722879884674,0.0,0.013883697382540434,0.0,9500.07664628735,0.0,0.4754829592099493,0.0,0.20142400902800825,0.0,0.42019837691614065,0.0,0.6573489630297565,0.0,0,1.0,8.337719621103189e-39
2024-11-25,1131,1131,0,0,-0.46169541063776753,0.34924845269672855,182946.1336518284,0.34924845269672855,1.2557500765852696,0.34924845269672855,749.7811663247624,0.34924845269672855,24213.84222682585,0.0,0.01399424877935382,0.0,9726.714313897855,0.0,0.48628937169635583,0.0,0.20280821626255338,0.0,0.4438549955791335,0.0,0.6507515473032714,0.0,0,1.0,3.580469151101976e-29
2024-12-02,1139,1139,0,0,-0.47046805601237746,0.34416154521510095,186296.3116148052,0.34416154521510095,1.2303491480010424,0.34416154521510095,751.4035985206966,0.34416154521510095,24517.38408518534,0.0,0.013642340533379406,0.0,9415.240675378634,0.0,0.490191335472366,0.0,0.20645011335645275,0.0,0.46444249341527655,0.0,0.655838454784899,0.0,0,1.0,1.4563511280592234e-24
2024-12-09,1150,1150,0,0,-0.4755655568407879,0.3591304347826087,186594.63318191803,0.3591304347826087,1.2977185556076507,0.3591304347826087,391.0030657900931,0.3591304347826087,24668.407571723856,0.0,0.013916748297028957,0.0,9276.166159343435,0.0,0.4908002662685794,0.0,0.20741056342432024,0.0,0.4365217391304348,0.0,0.6408695652173914,0.0,0,0.9999866765445488,1.33234554535238e-05
2024-12-16,1116,1116,0,0,-0.4438529429898756,0.34946236559139787,185745.92850308598,0.34946236559139787,1.2439932646387615,0.34946236559139787,577.8404233204443,0.34946236559139787,24714.548154637036,0.0,0.013832238922012328,0.0,9163.327719351773,0.0,0.4826258791357939,0.0,0.206991780863675,0.0,0.45161290322580644,0.0,0.6505376344086021,0.0,0,0.999981135912288,1.8864087712968386e-05
2024-12-23,1191,1191,0,0,-0.4475309094583185,0.3618807724601176,192314.64547087965,0.3618807724601176,1.2668676053385208,0.3618807724601176,438.1518404693486,0.3618807724601176,25027.185513208453,0.0,0.013603419769483139,0.0,9119.177631374978,0.0,0.48179948342593687,0.0,0.21148613357212365,0.0,0.46851385390428213,0.0,0.6381192275398825,0.0,0,0.9999982588107723,1.7411892298043266e-06
2024-12-30,1124,1124,0,0,-0.4676310049765373,0.3701067615658363,192550.85074928985,0.3701067615658363,1.2631890742019243,0.3701067615658363,509.7722763857713,0.3701067615658363,25236.84635703275,0.0,0.013719735333398975,0.0,9248.838649989173,0.0,0.5028804408453083,0.0,0.2145635920812103,0.0,0.40569395017793597,0.0,0.6298932384341637,0.0,0,0.9998381017349561,0.000161898265040771
2025-01-06,1168,1168,0,0,-0.4457907713877559,0.3827054794520548,194550.92917864918,0.3827054794520548,1.2446056011827793,0.3827054794520548,597.2291176278251,0.3827054794520548,25134.43172767998,0.0,0.013654728081544606,0.0,9228.34727672013,0.0,0.4962197924856924,0.0,0.2094500137557636,0.0,0.4708904109589041,0.0,0.6172945205479452,0.0,1,0.0025700628593062227,0.9974299371406928
2025-01-13,1137,1137,0,0,-0.44543669831791366,0.357080035180299,194589.89426510196,0.357080035180299,1.2435393344079124,0.357080035180299,446.6861941700554,0.357080035180299,25233.18616369118,0.0,0.01358224002132979,0.0,9082.830246138348,0.0,0.4881985572512368,0.0,0.21400413703907664,0.0,0.42744063324538256,0.0,0.6429199648197009,0.0,0,0.999996416124573,3.583875423979643e-06
2025-01-20,1165,1165,0,0,-0.435639732983062,0.3321888412017167,199671.72960050887,0.3321888412017167,1.2152329276032714,0.3321888412017167,711.4310380515271,0.3321888412017167,25044.54676968958,0.0,0.013291904782888109,0.0,8997.032628760137,0.0,0.4788481062581013,0.0,0.2044823634886008,0.0,0.4248927038626609,0.0,0.6678111587982832,0.0,0,0.9999999999992966,7.00461390854869e-13
2025-01-27,1103,1103,0,0,-0.4842170627884385,0.35086128739800543,198475.14681055406,0.35086128739800543,1.2734155378276575,0.35086128739800543,491.55776872394296,0.35086128739800543,25418.26383661223,0.0,0.013288963368084272,0.0,8739.222746983185,0.0,0.4776829668890395,0.0,0.20653919739010765,0.0,0.43517679057116954,0.0,0.6491387126019945,0.0,0,0.999828297018274,0.00017170298172390557
2025-02-03,1097,1097,0,0,-0.4509186431975571,0.3436645396536007,216788.06261433434,0.3436645396536007,1.2379963124190068,0.3436645396536007,181.80421759799646,0.3436645396536007,26527.914847837725,0.0,0.012874571299961047,0.0,8927.970523776332,0.0,0.5021380446810765,0.0,0.22527492648077885,0.0,0.45396536007292615,0.0,0.6563354603463992,0.0,0,0.9999756750807477,2.432491924986756e-05
2025-02-10,1105,1105,0,0,-0.4377933792492722,0.3728506787330317,250264.7509476077,0.3728506787330317,1.2246048171707413,0.3728506787330317,292.3392963744159,0.3728506787330317,27913.829940925112,0.0,0.01165354201129976,0.0,8135.223239486388,0.0,0.490236715291754,0.0,0.22677137931621533,0.0,0.45701357466063347,0.0,0.6271493212669683,0.0,1,3.9097546177091474e-21,1.0
2025-02-17,1099,1099,0,0,-0.44677604017012834,0.37488626023657873,257258.67375876915,0.37488626023657873,1.2147483584352055,0.37488626023657873,82.06785857103058,0.37488626023657873,28867.377592898883,0.0,0.011583823651219202,0.0,7921.439765086618,0.0,0.5024380259872654,0.0,0.24305652408251494,0.0,0.4394904458598726,0.0,0.6251137397634213,0.0,1,1.2173331034221388e-25,1.0
2025-02-24,1140,1140,0,0,-0.4178954712187514,0.3973684210526316,304087.08871904196,0.3973684210526316,1.2534084439187534,0.3973684210526316,-203.54632101346263,0.3973684210526316,30305.222748915137,0.0,0.01071718114190514,0.0,7633.358411907036,0.0,0.5153286071414268,0.0,0.25862918118673445,0.0,0.48947368421052634,0.0,0.6026315789473684,0.0,1,4.6067348993918526e-104,1.0
2025-03-03,1110,1110,0,0,-0.4666745888513576,0.3927927927927928,292295.32063538965,0.3927927927927928,1.241051480252069,0.3927927927927928,-76.34242869640866,0.3927927927927928,29969.47074654163,0.0,0.01067536717646788,0.0,7520.774210514028,0.0,0.49987313911435227,0.0,0.24964088909791396,0.0,0.481981981981982,0.0,0.6072072072072072,0.0,1,9.446406081504854e-69,1.0
2025-03-10,1144,1144,0,0,-0.4438471504626019,0.36451048951048953,299120.284345081,0.36451048951048953,1.2301054664681337,0.36451048951048953,156.98132709443544,0.36451048951048953,29809.452079301114,0.0,0.01066435637293631,0.0,7573.740435702316,0.0,0.49479789574893507,0.0,0.23976062918733587,0.0,0.46940559440559443,0.0,0.6354895104895105,0.0,1,8.332720283949426e-84,1.0
2025-03-17,1080,1080,0,0,-0.4580418719485809,0.38796296296296295,293416.9785918643,0.38796296296296295,1.2326615804467993,0.38796296296296295,-7.724065738211591,0.38796296296296295,29936.331610896723,0.0,0.010924181109057806,0.0,7731.718446371363,0.0,0.5083185859749476,0.0,0.24994329384601263,0.0,0.4462962962962963,0.0,0.612037037037037,0.0,1,1.9176177579017078e-75,1.0
2025-03-24,1148,1148,0,0,-0.46394521469682026,0.40853658536585363,298878.7796358338,0.40853658536585363,1.2302837041218118,0.40853658536585363,153.3936310900477,0.40853658536585363,30087.761171531998,0.0,0.010530056537545053,0.0,7625.570337912039,0.0,0.5074501813327935,0.0,0.24620188727795556,0.0,0.4886759581881533,0.0,0.5914634146341463,0.0,1,1.0597174768752824e-81,1.0
2025-03-31,1094,1094,0,0,-0.4501778343341034,0.3802559414990859,303873.6381246,0.3802559414990859,1.1922215014563564,0.3802559414990859,-45.514132882813996,0.3802559414990859,30233.64726478607,0.0,0.010564221915068997,0.0,7609.787897938058,0.0,0.5047253782722356,0.0,0.250700858501948,0.0,0.4945155393053016,0.0,0.6197440585009141,0.0,1,2.8892069245545207e-94,1.0
2025-04-07,1089,1089,0,0,-0.4803948835331091,0.379247015610652,292205.9323044609,0.379247015610652,1.2073604511927782,0.379247015610652,-32.36500721989526,0.379247015610652,30072.791794781922,0.0,0.010562630651359078,0.0,7568.446681790178,0.0,0.49758862241778123,0.0,0.2440590378340763,0.0,0.42056932966023874,0.0,0.620752984389348,0.0,1,5.777932293240742e-59,1.0
2025-04-14,1064,1064,0,0,-0.47403070210129294,0.3505639097744361,303594.46357786586,0.3505639097744361,1.2804234907707395,0.3505639097744361,80.67187435149062,0.3505639097744361,29886.038507259746,0.0,0.010882707600996284,0.0,7652.650086711496,0.0,0.496844777319357,0.0,0.2390523155903544,0.0,0.4633458646616541,0.0,0.6494360902255639,0.0,1,4.0618331084119746e-98,1.0
2025-04-21,1106,1106,0,0,-0.4436616203426756,0.3960216998191682,294418.8328188763,0.3960216998191682,1.1900302934448062,0.3960216998191682,-55.38596571938276,0.3960216998191682,29887.73178110746,0.0,0.010729429156062266,0.0,7607.557996101775,0.0,0.5024101352547046,0.0,0.2462484124733654,0.0,0.46473779385171793,0.0,0.6039783001808319,0.0,1,5.617241727729253e-74,1.0
