applicant_id,requested_amount,split,predicted_pd,decision,expected_npv,expected_npv_per_dollar,rank_by_expected_npv,cum_expected_npv,cum_principal
0a49e4fe-2bc2-2960-802b-29cb2376104f,36613.51945382581,test,0.0697329376854599,1,3017.1286423884735,0.08240476980623093,64,202807.1115927989,2203035.158932461
64c7f313-f9b6-4e76-3a09-14f09ea5c438,34771.81672166554,test,0.0499075785582255,1,3014.0146017851075,0.08667981388234865,65,205821.126194584,2237806.9756541266
2e3e1464-bfc1-cab7-592a-f3e709b8d49d,35711.73849711189,test,0.0444667596761008,1,3013.2534328292936,0.0843771140705733,66,208834.3796274133,2273518.7141512386
097df3b1-212c-9fdd-7fcc-651dc58c0da0,35920.59565434255,test,0.0697329376854599,1,3013.048939967266,0.08388081781720147,67,211847.42856738056,2309439.309805581
76ba2305-b6dc-1da1-5042-d5cffb35d3f3,31435.06591553501,validation,0.2121896162528216,1,3012.629106493768,0.09583657672576872,68,214860.0576738743,2340874.375721116
4a4f5d15-ed16-4bce-6369-5907c17a9717,26190.78943619725,test,0.1234256926952141,1,3010.1205671384787,0.11493050159756966,69,217870.1782410128,2367065.1651573135
5f3f7175-f7fe-29c8-2869-b5964598a315,34104.672061063204,validation,0.0499075785582255,1,3009.822202838962,0.08825248920294504,70,220880.00044385175,2401169.837218377
ab4cc797-4da9-724f-aae6-3f5d0a7ec1d8,37842.89812965066,test,0.0499075785582255,1,3005.030232883845,0.07940803641910672,71,223885.0306767356,2439012.7353480277
d15b3725-4703-205d-cb68-1ea15c82b635,35558.837772038634,test,0.1140350877192982,1,3004.012966500704,0.08448006613036385,72,226889.0436432363,2474571.5731200664
1e200e51-4a7a-ee45-8a84-265b1ebbe72a,36504.013137845206,validation,0.0444078947368421,1,3003.185068706791,0.08226999747579167,73,229892.22871194308,2511075.5862579118
01cb1a7f-ef37-9315-b52a-08d4cd53ff52,28898.79181697621,test,0.1101928374655647,1,3002.893542783996,0.1039106950145918,74,232895.1222547271,2539974.378074888
56ae4783-0744-2151-55c6-3f2b1198577c,34786.94225453205,test,0.0916666666666666,1,3002.8866670633083,0.08632223680631464,75,235898.0089217904,2574761.3203294203
e3d680cb-b058-ce07-51f8-c1c723607902,27494.73520514792,test,0.1101928374655647,1,2996.5979429839053,0.10898806337377795,76,238894.6068647743,2602256.055534568
4edab7a2-4eba-adec-da7c-bb8e9697bd49,34210.17977586225,validation,0.0499075785582255,1,2993.410957583482,0.08750059126247414,77,241888.0178223578,2636466.23531043
5906023d-1495-d5f1-6665-90d75829e22f,38174.46435336579,test,0.0697329376854599,1,2990.588722570554,0.07834003104504277,78,244878.60654492836,2674640.699663796
4d5d8d35-c790-6d3c-013f-096dfa070c38,27772.5850088838,validation,0.0697329376854599,1,2986.628000303711,0.10753871126322445,79,247865.2345452321,2702413.28467268
c80c8f58-a771-b66e-9ac2-47b5cface61f,33464.566138775015,test,0.0697329376854599,1,2986.5224572664274,0.0892443202425379,80,250851.75700249852,2735877.850811455
6c0eb101-7977-dd82-5565-7be14c462949,37851.10534204786,validation,0.0697329376854599,1,2986.196003200165,0.07889323115441159,81,253837.95300569868,2773728.9561535027
952da9af-ab88-2bf1-a9b2-5c292ea209ca,28552.095101473973,test,0.1614077669902912,1,2985.6232039125625,0.104567570026006,82,256823.57620961126,2802281.0512549765
03a29134-a039-0725-679a-b488a0a61c4b,31508.570670768484,validation,0.0416666666666666,1,2985.3928415082573,0.09474859626932879,83,259808.96905111952,2833789.621925745
a16b89ca-1bf9-46bb-d7c4-af3bf48cb848,36896.43475229408,validation,0.2108433734939759,1,2983.1908287897877,0.08085309187236049,84,262792.1598799093,2870686.056678039
e77cb191-058e-9747-10d8-74fe68723863,33670.362218006805,test,0.0697329376854599,1,2982.780113228954,0.08858770493516617,85,265774.93999313825,2904356.418896046
439b1792-f675-964e-fa57-e48823b99dda,28402.65649661568,test,0.0915492957746478,1,2982.6736651094116,0.10501389774807902,86,268757.6136582477,2932759.0753926616
0c2c790d-9ccc-6034-c3ea-3de89742c4ad,27684.311774857066,validation,0.1140350877192982,1,2980.3688647081954,0.10765551583676972,87,271737.98252295586,2960443.3871675185
5a294d05-21da-18d1-b4a0-89c1d477f9ac,37725.56178347554,test,0.0444078947368421,1,2980.3627629777197,0.07900114993869146,88,274718.3452859336,2998168.948950994
5cf3ff46-8d0d-38d5-f5f1-0b5e696fe010,32406.85080121634,test,0.1614077669902912,1,2979.9509166191624,0.09195435048280948,89,277698.29620255274,3030575.7997522103
a0ff3394-af7c-ea1b-01e2-5c74080d9e97,37635.94048877448,test,0.0916666666666666,1,2974.8745307458375,0.07904344868525714,90,280673.1707332986,3068211.7402409846
495f8bd8-58d4-30fa-ea7f-95ae7cb4f359,32226.34110543644,validation,0.0444078947368421,1,2972.733761492575,0.09224546316836099,91,283645.9044947912,3100438.081346421
9fa66253-4839-c9ae-1c75-867b80e99693,29865.0609427413,test,0.0697329376854599,1,2972.7155696520094,0.09953823885882702,92,286618.6200644432,3130303.142289162
b96fd457-f353-200e-6ca3-701a73957a94,37999.277216968185,validation,0.0697329376854599,1,2972.45351594872,0.07822394881293694,93,289591.07358039194,3168302.4195061303
ba42b74d-74c0-07cf-4ca3-ceea1a63e2e5,33693.81254414523,test,0.0697329376854599,1,2971.883276278289,0.08820264172790074,94,292562.9568566702,3201996.2320502754
52c67027-9625-b693-9595-f3293301ce0b,28319.02716333567,test,0.0697329376854599,1,2970.5342373739213,0.10489534899065456,95,295533.4910940441,3230315.259213611
8a4d4b33-319a-b685-7ec2-e7340e5b132d,35100.92267103493,test,0.0697329376854599,1,2968.8225811278735,0.08457961658021394,96,298502.313675172,3265416.181884646
9a39968c-fb14-523c-6d11-fbb2f1499e8f,27159.321194701453,test,0.1363636363636363,1,2966.482675381193,0.10922521421337761,97,301468.79635055317,3292575.5030793473
41e4f739-eb85-0783-75ce-61cc36dc5a12,37483.570614888704,validation,0.0697329376854599,1,2964.6352318743225,0.07909159088213306,98,304433.43158242747,3330059.073694236
9a1f20dd-a175-c738-4261-074d6f197045,29244.33689124568,validation,0.1139896373056994,1,2960.033194854247,0.10121731280357175,99,307393.46477728174,3359303.4105854817
6f5e4593-e988-e995-d38b-41ac6c71e390,30717.934980880666,test,0.1140350877192982,1,2959.968064303882,0.09635960445082696,100,310353.4328415856,3390021.345566362
e69badc6-6c28-85a5-2f39-a8fd840a15b6,33114.23825754434,test,0.0697329376854599,1,2958.5269761876366,0.0893430479414275,101,313311.95981777326,3423135.5838239063
230e2adc-d1df-04f4-c561-fa41fea2106f,27472.0064459,test,0.0697329376854599,1,2952.210340730323,0.10746249446847081,102,316264.1701585036,3450607.5902698063
feb47335-6b3a-1f8f-4d18-cf0807a4f12c,39470.65041864528,validation,0.0697329376854599,1,2948.9591199259207,0.07471270649578354,103,319213.1292784295,3490078.2406884516
b2e3f78c-a503-9e63-c463-268f30d9c7a0,27676.471926798135,test,0.1101928374655647,1,2948.2990716757836,0.10652727267672624,104,322161.4283501053,3517754.7126152497
1445a087-b2fd-8040-cfef-3e8a51ff2794,32852.43264874893,validation,0.0697329376854599,1,2947.6059681781685,0.0897226089676016,105,325109.0343182835,3550607.145263999
16a70881-593b-af8e-f561-c6bce5e0505c,30993.062262474312,validation,0.0444078947368421,1,2947.434997729137,0.09509983146447015,106,328056.46931601263,3581600.207526473
0a23c818-5bbc-794b-802d-8a12b00e8cfc,35181.84842044135,validation,0.0444078947368421,1,2947.3422032041726,0.08377451258336127,107,331003.8115192168,3616782.055946914
263a6698-4a31-5810-09f3-fa28b13d37ac,36025.063752877395,validation,0.0697329376854599,1,2942.4893684772346,0.08167894965188541,108,333946.30088769406,3652807.1196997915
2fa4de52-c3f7-b88d-c6a0-aadcb10362d1,33597.96082086529,validation,0.1234256926952141,1,2941.9879717694816,0.0875644801020907,109,336888.28885946353,3686405.080520657
afd23b0b-b409-adeb-3d18-c2aed3690bf3,33070.86189175467,validation,0.0916666666666666,1,2938.199642852611,0.08884557204676821,110,339826.4885023161,3719475.942412412
994e8991-cb9d-6a5c-9e78-e6f4fa5d6f91,27979.9620375737,test,0.0697329376854599,1,2937.7293223437327,0.10499404246505832,111,342764.21782465983,3747455.9044499854
a7c75442-4b91-d346-1ee1-ff225126b6a0,32890.04623995939,test,0.0697329376854599,1,2936.5565740427373,0.08928405124815547,112,345700.77439870255,3780345.950689945
4c66973b-c016-229f-e4ff-cb203bbb6290,34248.27260934416,test,0.0499075785582255,1,2934.087751472989,0.0856711164659576,113,348634.86215017556,3814594.223299289
6e0dcd2e-d76b-85e8-6e55-8b94e73cdb37,35440.56040225606,test,0.0697329376854599,1,2933.159902546034,0.08276279689864374,114,351568.0220527216,3850034.783701545
d257cf10-4547-7d4c-5878-aaa3355c77a6,38027.82874673729,validation,0.0916666666666666,1,2928.1096607793625,0.07699912819846673,115,354496.13171350094,3888062.6124482825
035db8ac-ddb5-f6b8-36d6-8d49a9ca68a3,32236.00582284393,validation,0.1614077669902912,1,2924.385658530891,0.09071799014437873,116,357420.5173720318,3920298.6182711264
263c7184-1418-7bf8-0b92-34f62342f596,40187.94359122039,test,0.0444078947368421,1,2923.5353511894327,0.07274657745434178,117,360344.05272322125,3960486.5618623467
ef2d76d1-7790-059e-11f9-9f017c5b1533,33879.005831839335,validation,0.0697329376854599,1,2923.15436866084,0.08628217673122135,118,363267.20709188207,3994365.5676941862
71e40140-a969-d4d8-7bf7-228fd548f547,33650.26907872571,validation,0.0697329376854599,1,2923.067112057988,0.0868660843459942,119,366190.27420394006,4028015.8367729117
ca6ac0e6-d276-406f-1a26-d0835d8d360d,36978.39587178403,validation,0.0697329376854599,1,2921.9034298250945,0.07901650033593323,120,369112.17763376515,4064994.232644696
49aa5dac-1090-d620-6e83-d56e10be0809,35987.98349373408,validation,0.0697329376854599,1,2920.588434707914,0.08115454524470431,121,372032.76606847305,4100982.21613843
506cce8a-fbfe-22da-470c-143e5343a027,36290.3185044464,test,0.0499075785582255,1,2920.0170616442956,0.08046270140303471,122,374952.78313011734,4137272.534642876
c686a75f-5385-a15a-7d7c-3a00e47f1b6e,34952.566362039724,test,0.0499075785582255,1,2916.584787409522,0.08344408124998462,123,377869.36791752686,4172225.101004916
c5cf1712-7c81-2347-9a1b-1f638bce9ae4,35841.407148319595,validation,0.0697329376854599,1,2916.198006267008,0.08136393736437696,124,380785.5659237939,4208066.508153236
39d744a4-7d14-81ba-cce9-6b46436026f2,42497.88791743186,test,0.0697329376854599,1,2915.3204720002414,0.06859918492100946,125,383700.8863957941,4250564.396070668
128c33b2-a4a9-5a45-b74a-4d7d495b8051,29638.35327131759,test,0.0499075785582255,1,2914.3908977572237,0.09833174168207298,126,386615.2772935513,4280202.749341985
864eca99-31cd-2d10-a3c0-385f49883de2,27187.673835785758,validation,0.1363636363636363,1,2913.2670652445195,0.10715396553749787,127,389528.5443587958,4307390.423177771
f03c473a-6b1b-e788-4a91-8e63a1e5f2a2,34488.74574227059,test,0.0697329376854599,1,2911.2730295517063,0.08441226164927042,128,392439.8173883475,4341879.168920042
320d5ba9-25b0-10fe-ccee-d2df3bff0c69,34403.03391048599,validation,0.0697329376854599,1,2910.915303572132,0.08461216854147534,129,395350.73269191966,4376282.202830528
f662cb64-ea33-8ac0-0ef6-8718d6944d8c,29857.299863121803,validation,0.0697329376854599,1,2906.16460727651,0.09733514485903177,130,398256.89729919616,4406139.502693649
72dce9ac-2d75-d750-1627-40c7b530a766,37443.98448154832,test,0.0697329376854599,1,2901.6915683420943,0.07749419856137352,131,401158.58886753826,4443583.487175197
b5545107-ac77-16a1-11e0-b94396e351e7,31621.459923719794,test,0.0499075785582255,1,2894.936548695496,0.0915497436133224,132,404053.52541623375,4475204.947098917
b8d5743b-60a5-0944-efa5-2967fa85c041,29991.48233305189,test,0.1618122977346278,1,2894.9067237753734,0.09652429618608958,133,406948.4321400091,4505196.429431969
ec4c5d2a-dcee-d7ca-4c1e-a84e7432a2c5,30679.534493935025,test,0.0444078947368421,1,2894.6984194126617,0.09435274906093861,134,409843.1305594218,4535875.963925905
02003746-0313-0d6a-1b63-11264cc6147e,35182.62200121579,validation,0.0697329376854599,1,2893.557307960433,0.08224393588006151,135,412736.6878673822,4571058.58592712
8dbc8aeb-fd78-615c-2f52-aa6dbeb37d49,24573.495402166707,test,0.1618122977346278,1,2889.9232826917832,0.11760326463108588,136,415626.611150074,4595632.081329287
8b4d1f45-fa1b-025e-3cce-67d4051e9005,39176.58784934933,validation,0.0697329376854599,1,2889.8683450649996,0.0737651874169791,137,418516.479495139,4634808.669178637
1c6431d1-3a25-ea30-c67b-983c202b0835,31998.603528989624,validation,0.0416666666666666,1,2889.8612349837426,0.09031210478812392,138,421406.3407301227,4666807.272707626
00a451d1-defa-3f83-ae88-6087b009644b,29347.3600089447,test,0.1139896373056994,1,2886.274322552905,0.09834868695764135,139,424292.6150526756,4696154.632716571
726a45de-d2be-a626-3081-fd167c1771e9,31726.21187030688,test,0.1363636363636363,1,2884.363905926254,0.09091422315772218,140,427176.97895860183,4727880.844586878
5f8909fa-5761-44d7-93cc-809522890770,35851.08338815774,validation,0.0697329376854599,1,2883.881674602238,0.08044057255895469,141,430060.86063320405,4763731.927975036
816a4791-c844-2ced-2e0d-54e687c5500c,29387.080712817635,validation,0.0697329376854599,1,2883.026233123545,0.09810522730371336,142,432943.8868663276,4793119.008687854
fdbc6708-97cc-4c61-3354-4eed227b20f6,32393.88129337313,validation,0.0444078947368421,1,2879.847840629299,0.08890098147079505,143,435823.7347069569,4825512.889981227
858fccc1-e25f-31a2-f51a-7a0064a81f58,30201.69120493068,validation,0.0697329376854599,1,2879.4491676568823,0.09534065983651896,144,438703.1838746138,4855714.581186158
9614d4b9-a09c-2287-e1e7-4b65765f7667,33285.7571281824,test,0.0697329376854599,1,2879.139638468694,0.08649764604666249,145,441582.32351308246,4889000.33831434
384a3073-f539-1ce0-dd36-a8a8b50f956d,29144.32108740786,test,0.0499075785582255,1,2874.733677495766,0.09863786735240945,146,444457.05719057826,4918144.659401748
9e78b95e-c5ac-dfaf-3c4b-05168e958c80,30271.57650815905,test,0.0697329376854599,1,2873.3742790277474,0.09491987568778558,147,447330.431469606,4948416.235909907
b9909ee5-e8b1-c512-ca68-8c12b3eefa93,31882.1031387042,validation,0.0697329376854599,1,2872.363392943362,0.09009328463831402,148,450202.79486254934,4980298.339048611
453ad2ba-e363-841d-c0ac-cf781880cbfe,35447.76354689769,test,0.0697329376854599,1,2871.145100767548,0.0809965090454578,149,453073.9399633169,5015746.102595509
7efe870d-bd6c-29d9-dc41-013c45f65f6f,27739.2593886825,validation,0.0697329376854599,1,2870.4680463158347,0.10348034192603474,150,455944.4080096327,5043485.361984191
857ab28f-7604-611c-fc70-9941cf44e841,35343.405848317714,test,0.0697329376854599,1,2869.850219041989,0.08119902850784792,151,458814.2582286747,5078828.767832509
1f967b53-4f27-a68a-3e5a-cbbc4df6575b,33000.14873226653,test,0.1234256926952141,1,2869.7586410702415,0.08696199112170304,152,461684.0168697449,5111828.916564776
b183fc6e-9d7e-6c75-4c3e-4f0b009744d1,34774.53037771556,test,0.1101928374655647,1,2869.682844140816,0.08252254776616005,153,464553.6997138857,5146603.446942491
414a85c2-73d4-b7a7-6446-37fd94faec9b,35698.50762109789,test,0.0499075785582255,1,2869.625329138808,0.08038502224229827,154,467423.32504302455,5182301.95456359
da45becc-fddc-25b8-a84d-190654937ff4,35951.004618065905,test,0.0444078947368421,1,2869.5457712679463,0.07981823600628833,155,470292.8708142925,5218252.959181656
ee4ee742-db96-ca54-06bd-f2e3f76db040,36882.57794471699,validation,0.0499075785582255,1,2868.967055500035,0.07778651101341959,156,473161.83786979254,5255135.5371263735
24d422a0-0c06-e669-0075-ce20407241b5,26713.361265658936,validation,0.1101928374655647,1,2867.7377080803494,0.10735218528141338,157,476029.57557787286,5281848.898392033
4255a5d2-def8-b720-c743-61548d27781d,31285.225356319643,test,0.0697329376854599,1,2867.236896700075,0.09164827371527597,158,478896.8124745729,5313134.123748353
2f1395b4-69e1-8a7e-a878-57029b9d324e,30767.813875728767,test,0.0697329376854599,1,2861.6324182268936,0.0930073364908222,159,481758.44489279983,5343901.937624082
123d783c-88ed-6220-eead-ce8fd412b6bf,34180.67629165428,validation,0.0697329376854599,1,2859.8503671066396,0.08366863027238916,160,484618.29525990644,5378082.613915736
d5a06a86-8d98-e13b-41ac-7bb46ffd3775,34089.59115615732,validation,0.1700680272108843,1,2856.2877375106877,0.08378767948335397,161,487474.58299741714,5412172.2050718935
e6fbd67d-09e5-0f34-4883-7361ddc77d6b,36171.2041709191,test,0.0697329376854599,1,2854.6276990344572,0.07891989676499403,162,490329.2106964516,5448343.409242813
c65c88b8-5686-b9ff-c38c-8f7f61b2e3a6,32160.319179570903,test,0.1101928374655647,1,2854.1815693829863,0.08874854610261576,163,493183.3922658346,5480503.728422384
2c356712-fbaf-93d7-0db6-c876793d29c8,37210.23730188975,test,0.0915492957746478,1,2852.709683462859,0.07666464635306108,164,496036.1019492975,5517713.965724274
