applicant_id,_split,prior_decision,requested_amount,predicted_pd,pd_lower_90,pd_upper_90,base_expected_npv,base_expected_npv_margin,break_even_pd,break_even_odds_gamma,stressed_pd_gamma_3x,stressed_expected_npv,stressed_expected_npv_margin
22699395-2f2f-96e9-8596-2fef87d70fc8,validation,0,27335.431818957328,0.15625,0.07625,0.23625,1310.6329680626689,0.047946305613278624,0.3454897045669491,2.8504431751178774,0.35714285714285715,-80.70719610770811,-0.0029524756236606097
af4ecfd4-4317-eed7-7012-a0f12f08e703,validation,0,27889.40786772129,0.2453987730061349,0.1653987730061349,0.3253987730061349,915.7011793753157,0.03283329584186447,0.3926951253602044,1.9883547142591982,0.4938271604938271,-628.7102318859668,-0.022542975271039187
44e8412c-1953-908f-c2ee-cc7d1e6c2a60,validation,0,28127.264534762253,0.2168284789644013,0.1368284789644013,0.2968284789644013,988.751483302459,0.03515277790630757,0.3623403089773671,2.052429504631405,0.45372460496614,-620.9554109889177,-0.02207663707295404
cdd0168f-efb6-1fb0-87fe-01bd2e416591,validation,0,30468.74901466824,0.2134502923976608,0.1334502923976608,0.2934502923976608,1067.4709365999142,0.03503494469320067,0.35589445681127096,2.0360742286495257,0.44877049180327866,-696.0093343854248,-0.022843384021127768
67fd947e-2176-00c9-e830-e09bcaa68481,validation,0,35062.00251261878,0.15625,0.07625,0.23625,1624.2495260824248,0.04632506444826872,0.3318975364573313,2.6825925582822316,0.35714285714285715,-233.448763280692,-0.006658169715111794
bccb7d22-cf62-674b-3f27-8f698e891f2c,validation,0,32273.733506331737,0.2528548123980424,0.1728548123980424,0.3328548123980424,1294.563535335546,0.04011198565178607,0.46673134230969787,2.5861558098119555,0.5037919826652221,-224.32266700915852,-0.006950626489034774
79602aa1-e999-8014-6978-309697362f85,validation,0,21424.582939986278,0.2134502923976608,0.1334502923976608,0.2934502923976608,861.3060162504798,0.04020176349117914,0.3947439328947274,2.403287524928507,0.44877049180327866,-256.6742004720186,-0.01198035925324682
decf2909-d866-325e-0b60-fa32aa47e1a9,validation,0,34578.10207299107,0.1535580524344569,0.0735580524344569,0.2335580524344569,1670.601017001608,0.048313843642289245,0.3427192843574572,2.8741685591475363,0.35243553008595985,-85.81023622261796,-0.002481635228026129
3e4ec1b3-9e7d-6bae-20b2-9dd1f6f10dc2,validation,0,30593.360361708907,0.2134502923976608,0.1334502923976608,0.2934502923976608,1139.6584022443437,0.037251821596909526,0.37158531105709025,2.178921728421072,0.44877049180327866,-556.2635051480256,-0.018182491186690727
786c2b65-43fa-6f7d-357c-0d94d751aa9a,validation,0,18037.10259724988,0.2168284789644013,0.1368284789644013,0.2968284789644013,721.5517138672291,0.04000374838347065,0.3993208206151753,2.401153583332373,0.45372460496614,-215.10570517212284,-0.011925734968371253
e408d939-f6d7-c54e-a0a3-e083f99513be,validation,0,26826.47917449825,0.2168284789644013,0.1368284789644013,0.2968284789644013,1016.4651662447795,0.037890367932108295,0.38232140720964963,2.235664492506253,0.45372460496614,-438.5617201141265,-0.016348090901583217
4f4c1288-1139-0426-3158-abab74ae413d,validation,0,23335.345610548386,0.15625,0.07625,0.23625,1044.7814772079728,0.044772487823608466,0.3198471350723535,2.5393916845067515,0.35714285714285715,-238.1819191462339,-0.010206916285763833
00e71dd4-c619-a2bc-591e-8cd5ef0d8dbc,validation,0,35901.179305828126,0.2168284789644013,0.1368284789644013,0.2968284789644013,1131.6024594748578,0.03151992445248604,0.3388404397824834,1.851098453165675,0.45372460496614,-1065.495571129902,-0.02967856743794852
39a4087e-a77d-4d8b-abbb-343b2e264e24,validation,0,26862.116189041284,0.1595744680851064,0.0795744680851063,0.2395744680851064,1267.7738283927208,0.04719560512175597,0.3462742009435943,2.7897182492546957,0.3629032258064517,-112.91843962520034,-0.004203631569104252
00295080-e51e-d196-7714-b28933a8a8e4,validation,0,27732.248477009685,0.2528548123980424,0.1728548123980424,0.3328548123980424,907.9594971737866,0.032740204889138154,0.40393909292120783,2.002437760874314,0.5037919826652221,-600.0781765606912,-0.021638280684603058
5c7e7a07-a6dd-1a97-16c1-3eaccce72a6c,validation,0,34771.22013728412,0.2528548123980424,0.1728548123980424,0.3328548123980424,1346.7133683738443,0.03873069058424569,0.45352136840704826,2.4522138974194867,0.5037919826652221,-337.37614081944525,-0.009702740930212199
9894ee15-f40f-aecb-9840-0001feb9a3b7,validation,0,41077.99051501697,0.15625,0.07625,0.23625,1634.8039073416098,0.03979756280298012,0.28651395418706976,2.168473177141621,0.35714285714285715,-886.3880053691305,-0.021578173475771453
68678292-02bc-90ef-2807-7a1d65a80efc,validation,0,37832.672641170415,0.2453987730061349,0.1653987730061349,0.3253987730061349,1383.6246334486352,0.03657221488346404,0.4215058935538631,2.2405251985031436,0.4938271604938271,-568.2080664832006,-0.015018977693499323
7c4b02e5-e33d-927c-b1ae-fe7414c29df1,validation,0,26911.06083561988,0.2168284789644013,0.1368284789644013,0.2968284789644013,948.756504648661,0.03525526215573311,0.3630506168575682,2.0587462491232404,0.45372460496614,-588.3345522091652,-0.021862183575849112
6732966e-e7f8-e6eb-5586-5816f6ebf2dd,validation,0,39998.63737951055,0.1595744680851064,0.0795744680851063,0.2395744680851064,1926.5560220859034,0.048165541335985336,0.3548054413160302,2.896245738250861,0.3629032258064517,-79.90963327894815,-0.001997808888356836
f8679c27-74af-a5d5-ca87-e82023deb939,validation,0,26134.284872390344,0.2134502923976608,0.1334502923976608,0.2934502923976608,1128.6162660424102,0.04318527449873866,0.42129974273231463,2.6826680588526264,0.44877049180327866,-149.16534151012047,-0.005707649634894227
6071caf4-8cf7-d033-94bc-3172200c4450,validation,0,21515.256300758632,0.2528548123980424,0.1728548123980424,0.3328548123980424,652.2905713798898,0.030317583126206585,0.38683583001809024,1.864162227322204,0.5037919826652221,-569.4045096219353,-0.026465151131007347
0d336d9d-87d1-16e4-f707-cfdbcd2f2a06,validation,0,23669.856966062613,0.15625,0.07625,0.23625,1143.8889110709865,0.048326819748470494,0.34884273553048295,2.892927522507572,0.35714285714285715,-49.297898213989356,-0.0020827290289363275
f7d6ffa7-d686-c2d5-6a9c-57f55e13c2f5,validation,0,30095.01416202786,0.2168284789644013,0.1368284789644013,0.2968284789644013,1039.2564626785224,0.03453251283030782,0.35809993751392055,2.0150108572821397,0.45372460496614,-703.4581129235589,-0.023374573247788716
71ec9f9b-e71c-654b-5209-55400db5401b,validation,0,19487.706791372795,0.2168284789644013,0.1368284789644013,0.2968284789644013,683.2407481266454,0.035060089698656385,0.3617002858536451,2.046749841026715,0.45372460496614,-434.0027641426117,-0.022270591855104504
aa46c093-9f67-4913-a03d-1fb5251813c9,validation,0,29893.11179898348,0.2168284789644013,0.1368284789644013,0.2968284789644013,1275.5879243059112,0.04267163394977461,0.42306759306767233,2.648654972458364,0.45372460496614,-189.61347047585969,-0.006343048918791637
19ead761-b62d-7dca-7ac5-0fcc2d179c25,validation,0,38761.47450414121,0.2134502923976608,0.1334502923976608,0.2934502923976608,1319.7578424479734,0.03404818468159597,0.3493285888842065,1.9783440634270382,0.44877049180327866,-965.858673819853,-0.024918006504542605
c7420204-9431-aa74-28d6-21e8ff59abca,validation,0,31341.926620356997,0.2168284789644013,0.1368284789644013,0.2968284789644013,1047.494930517871,0.033421523290706356,0.35074777963753323,1.9512910393707137,0.45372460496614,-805.4679344228475,-0.02569937528663874
b541c959-f19e-3a90-a4e0-df60b90cda9a,validation,0,26812.79147258641,0.2168284789644013,0.1368284789644013,0.2968284789644013,954.513085549706,0.03559916864775557,0.3654546849566697,2.080230477760611,0.45372460496614,-566.89056379363,-0.021142541774258117
e8a3a960-867a-b568-8599-aa1ce1905bb1,validation,0,40672.09467707584,0.2528548123980424,0.1728548123980424,0.3328548123980424,1316.7661800331439,0.032375174932293756,0.4012659175891246,1.9803049483876152,0.5037919826652221,-909.654670991524,-0.02236557222375458
f283874f-41c7-96b2-1eb0-297720a011a3,validation,0,21100.5772635705,0.2134502923976608,0.1334502923976608,0.2934502923976608,724.748048415218,0.034347309050471966,0.3512932196477556,1.9954954879917388,0.44877049180327866,-512.5142375377535,-0.024289109778176242
68f37865-ae25-a4b9-c4cd-55446084a3d0,validation,0,31895.5607539274,0.2453987730061349,0.1653987730061349,0.3253987730061349,1184.9670400361586,0.03715147224336697,0.42635200205663715,2.2854301087504187,0.4938271604938271,-441.85914332024913,-0.013853311648262577
2f9da87f-4bc8-f315-a41c-9eee523a42d2,validation,0,29058.528326540338,0.2528548123980424,0.1728548123980424,0.3328548123980424,1068.6189420145286,0.03677470964826926,0.43604526038154345,2.284657480524856,0.5037919826652221,-395.19217016302605,-0.01359986871055961
15270833-9082-14f4-5889-07c0e3e6db5a,validation,0,26943.799767310426,0.3410641200545702,0.2610641200545702,0.4210641200545703,948.1136359574838,0.035188564498901266,0.570339130155216,2.5645695868416865,0.608272506082725,-156.8646794911706,-0.0058219212154882
f10355f7-e868-a817-6d5a-b83e2825c28c,validation,0,29274.481931657498,0.2168284789644013,0.1368284789644013,0.2968284789644013,1189.0943262945234,0.04061879998664072,0.404555832295906,2.4540193571800484,0.45372460496614,-311.44267244739603,-0.010638708250225297
0d46ca0a-a50d-6d81-a319-d954ef90509e,validation,0,29093.35821876344,0.2168284789644013,0.1368284789644013,0.2968284789644013,1204.1268994592695,0.04138837773229909,0.411302637009242,2.523538685393077,0.45372460496614,-262.66437278068565,-0.009028327730529341
fca69e01-5def-32e6-51d5-95975bfe50a1,validation,0,33163.60872511073,0.2168284789644013,0.1368284789644013,0.2968284789644013,1159.2141170194625,0.03495440217703847,0.3609732542844606,2.0403118532597584,0.45372460496614,-745.9075422199026,-0.02249174836196636
124a26ce-cf55-3ec6-f6a1-4f9806bf27aa,validation,0,27391.85724610265,0.2134502923976608,0.1334502923976608,0.2934502923976608,1201.459402771825,0.04386191823275401,0.42782721314391864,2.755311006425239,0.44877049180327866,-117.3750373060991,-0.004285033915427527
76a93456-09d4-30c1-4575-94e9b73b7dcd,validation,0,33629.82148844066,0.216179453128292,0.136179453128292,0.296179453128292,1204.1557231047764,0.03580618837119526,0.3658189812572061,2.0914872749175886,0.45277643511835075,-699.7503737335294,-0.020807436458562516
53f476ea-a39c-aacc-0d1f-8c5274bbbaa1,validation,0,25595.831078476444,0.2134502923976608,0.1334502923976608,0.2934502923976608,1064.3360013030565,0.041582396681702494,0.4066040990637419,2.524972371885341,0.44877049180327866,-232.34960062350046,-0.009077634553498967
0dbb9def-a674-0978-ce4c-919df3d158ae,validation,0,31505.96226077352,0.2528548123980424,0.1728548123980424,0.3328548123980424,1195.7084940374648,0.03795181636226934,0.4463971491735474,2.382631473625021,0.5037919826652221,-354.58644895594216,-0.011254582419068654
825e64a3-1ed1-b2ff-8b98-bbe47a5c74a2,validation,0,27744.581773681424,0.2168284789644013,0.1368284789644013,0.2968284789644013,1203.371359493598,0.043373202353877933,0.4297886944666301,2.722448836637604,0.45372460496614,-135.2543201113117,-0.004874981400498682
2569e0f6-5b57-af87-0374-57e5413e7156,validation,0,21987.0197025356,0.15625,0.07625,0.23625,1008.6565785828299,0.045875093224504136,0.32831262585229726,2.6394543768996774,0.35714285714285715,-169.00708279467153,-0.007686675369430865
8e5c0352-a1b8-2f60-001e-0cba91f99336,validation,0,31337.338946460783,0.2528548123980424,0.1728548123980424,0.3328548123980424,1142.7986387801357,0.03646763500667955,0.4334232253975203,2.260409853503778,0.5037919826652221,-445.35651990479573,-0.014211689150303363
f4a5514f-8587-c7de-6e44-105b87c141a4,validation,0,31367.70074661028,0.2453987730061349,0.1653987730061349,0.3253987730061349,1210.76959680611,0.03859924597555817,0.43896590257117923,2.405950291778175,0.4938271604938271,-343.1592093375534,-0.010939890434100007
d75fcf98-ee34-b140-bb1e-1e6a94c76638,validation,0,29960.442558593,0.15625,0.07625,0.23625,1326.8438144421257,0.04428652253207693,0.3162530822133994,2.4976590014923556,0.35714285714285715,-339.0831238283381,-0.011317694094978752
de02d2b8-fe00-a925-8b24-adb6c472e4e7,validation,0,27563.84685437165,0.15625,0.07625,0.23625,1227.4856599434636,0.044532451019215526,0.318061742550853,2.518605447066716,0.35714285714285715,-296.464934992071,-0.010755571838661968
5b420311-466b-09ae-e12a-7889eb3c9cbe,validation,0,26992.20677722368,0.2134502923976608,0.1334502923976608,0.2934502923976608,955.208273004037,0.03538829858883758,0.3583060860481656,2.057575047647797,0.44877049180327866,-596.540508404973,-0.02210047193726822
928cc3a7-be74-0624-0232-151ae2670903,validation,0,31446.23769738745,0.2453987730061349,0.1653987730061349,0.3253987730061349,1038.6601882342077,0.03302971243267361,0.39411027070478666,2.0001809303269096,0.4938271604938271,-696.4623793130793,-0.022147717193238076
218b6e85-71b2-b954-1b88-d8a7b8a83cc6,validation,0,31127.103769067573,0.2528548123980424,0.1728548123980424,0.3328548123980424,946.5976328859972,0.030410719863589578,0.3874665443521777,1.8691242631733427,0.5037919826652221,-818.0073382390744,-0.026279584002028667
d81855d1-11c1-4e59-d51b-b1c79b19c9f9,validation,0,27104.96982904995,0.2134502923976608,0.1334502923976608,0.2934502923976608,991.3845555526651,0.036575748351881265,0.3666554387922211,2.133278252183279,0.44877049180327866,-531.363320680468,-0.019603907476442767
d77ce033-e31b-aaaa-e8b4-b42edd3b998e,validation,0,23049.46397386507,0.2528548123980424,0.1728548123980424,0.3328548123980424,723.1754310667395,0.031374934874265244,0.39411906638071664,1.9220909735631948,0.5037919826652221,-561.4495972924706,-0.024358466553889385
2011353a-036e-0d26-e0f0-9a982c267921,validation,0,27832.7207807591,0.2168284789644013,0.1368284789644013,0.2968284789644013,1193.999750241517,0.04289913873842097,0.42522396521525707,2.672142683240647,0.45372460496614,-163.294116185004,-0.005866983593565528
01125931-761a-6f12-f641-6370a2ea1d1e,validation,0,36791.97235778914,0.2134502923976608,0.1334502923976608,0.2934502923976608,1468.6781798788793,0.03991844105546978,0.39239513691557404,2.3797525184615527,0.44877049180327866,-462.6970608153597,-0.012576033062750527
28017742-5f58-e2a5-7f94-e0c854b7890e,validation,0,30784.96355157719,0.2528548123980424,0.1728548123980424,0.3328548123980424,1060.0378423654279,0.0344336234340326,0.41682101238833463,2.1119397107498696,0.5037919826652221,-562.2653918075671,-0.018264286422348577
baaf260f-b7ff-d258-dc45-0f33329a7e28,validation,0,25598.931260907942,0.2528548123980424,0.1728548123980424,0.3328548123980424,947.0767765822771,0.03699673111074584,0.4379608948468685,2.3025155964297204,0.5037919826652221,-336.8181835253688,-0.013157509588680482
06d01565-f67a-abde-b01b-5099f1caa0d1,validation,0,32569.962255778097,0.2528548123980424,0.1728548123980424,0.3328548123980424,1387.1841411791675,0.04259090416762989,0.4924746204993861,2.8672124212135537,0.5037919826652221,-65.51739374480007,-0.002011589489428313
21f45de7-29a9-6b66-6271-8ada03355cd5,validation,0,30121.511651182667,0.2453987730061349,0.1653987730061349,0.3253987730061349,1063.2296557586783,0.03529801784423168,0.4112241106872251,2.147700276652244,0.4938271604938271,-529.6296298180589,-0.017583102599608873
6cf90e18-9e60-4390-2059-3f4323f97640,validation,0,29074.510113051136,0.2168284789644013,0.1368284789644013,0.2968284789644013,911.8580801870962,0.031362801183631155,0.33789263227730737,1.8432781065235395,0.45372460496614,-872.449171368906,-0.030007355858328838
cf03f74e-4622-e507-7274-a764ffb62dba,validation,0,40185.21916867618,0.15625,0.07625,0.23625,1912.2761031154394,0.04758655402845313,0.3423783742038008,2.81140879219427,0.35714285714285715,-151.68975724409756,-0.0037747649604045865
ac2d9b15-77ea-ee54-a9ef-dccb34ab4dc2,validation,0,35387.29819527571,0.2134502923976608,0.1334502923976608,0.2934502923976608,1498.0746342601788,0.0423336821588763,0.41336232782768734,2.5965121876956596,0.44877049180327866,-265.33706279092416,-0.007498087628129443
a871bd2c-2849-dfd1-ad43-02fe6af9899d,validation,0,32368.851030290032,0.2528548123980424,0.1728548123980424,0.3328548123980424,1391.2110406658408,0.04297993275584534,0.49677469135494867,2.916961970684639,0.5037919826652221,-40.023524069334144,-0.0012364826923229695
d7ca80b6-ce42-8f4e-280f-5c91f48a76c4,validation,0,30548.11325230925,0.2168284789644013,0.1368284789644013,0.2968284789644013,1065.6079453166553,0.03488293815448985,0.36048330253288324,2.0359815037112896,0.45372460496614,-691.6487051142149,-0.022641290458811903
489c9e60-1801-fce6-64a5-888268e94aa4,validation,0,37239.74772371916,0.15625,0.07625,0.23625,1481.4462009987858,0.039781316779845054,0.28641647928137964,2.167439330103762,0.35714285714285715,-804.9485886976663,-0.021615307242937344
d8c56dd6-e991-684b-edc4-226d0b4bf71f,validation,0,33048.71369055764,0.1243654822335025,0.0443654822335025,0.2043654822335025,1650.5294082998073,0.04994231920050131,0.2895898015214439,2.870100410883233,0.29878048780487804,-91.81153270076152,-0.002778066752019853
9646fe42-4fe4-baa1-09f6-b420f1ee58e4,validation,0,28932.75148812916,0.2528548123980424,0.1728548123980424,0.3328548123980424,977.5640329563133,0.033787454793485466,0.41180979854659283,2.0687721943737993,0.5037919826652221,-565.6851480148257,-0.019551723182875333
4a34221a-2ab7-09aa-ab1f-ffe103186848,validation,0,23713.844290556408,0.2168284789644013,0.1368284789644013,0.2968284789644013,813.0167350613804,0.0342844764054198,0.35643191476058045,2.00042672426644,0.45372460496614,-566.6091589017149,-0.023893602064653695
cfcf8470-aec1-f57a-c6f0-506423f86276,validation,0,28105.721821131992,0.2134502923976608,0.1334502923976608,0.2934502923976608,977.8361240487366,0.03479135423995857,0.35425077577289055,2.021512060713265,0.44877049180327866,-656.4238314653526,-0.023355522965854015
cdeea427-293d-d5e8-106d-3daff8e0ccfe,validation,0,24080.030597792666,0.2453987730061349,0.1653987730061349,0.3253987730061349,811.3832066260683,0.0336952730741316,0.3989822856693654,2.0413217434026705,0.4938271604938271,-501.066405714158,-0.02080837911227941
0990e7b1-fcce-8aa7-67dd-2c2fbbbd761a,validation,0,31309.73225544633,0.2134502923976608,0.1334502923976608,0.2934502923976608,1232.546811444879,0.03936625204549545,0.3878967914003193,2.3351831651181754,0.44877049180327866,-430.1014108134955,-0.013736987825524419
aa2b6332-8fe0-8d28-0d9d-c997399774e1,validation,0,28105.54609289097,0.2528548123980424,0.1728548123980424,0.3328548123980424,1138.5474379655473,0.04050970702375116,0.47067883507778463,2.627478615781573,0.5037919826652221,-173.07957536016124,-0.006158200050200771
